destination_id,country_id,name,latitude,longitude,description,tags,type,iata,hotel_ids
358,66,Glasgow,55.8642,-4.2518,Scottish city,city,urban,GLA,"['YXGLABWS', 'YXGLARCH', 'YXGLAKNO', 'WBGLAB33', 'PHGLACHH', 'YXGLARMS', 'FIGLASMC', 'PIGLAAVW', 'QHGLA002', 'PIGLAAUH', 'PIGLAADB', 'PDGLA424', 'HLGLA313', 'WBGLAB26', 'PIGLAACG', 'BWGLA534', 'BWGLA533', 'YXGLANWC', 'BWGLA531', 'HIGLABF2', 'YXGLA270', 'PIGLAAWO', 'RAGLAAPX', 'PIGLAACX', 'YXGLA526', 'HIGLA1B9', 'HOGLASPH', 'HOGLAGHG', 'PIGLAAAG', 'GBGLAMDC', 'YXGLA100', 'YXGLAAHH', 'PIGLAAKF', 'HSGLAACB', 'PIGLAACY', 'GIGLA141', 'GZGLATWH', 'TGGLA111', 'TGGLA107', 'BWGLA502', 'CPGLAMOA', 'TIGLAHOS', 'PIGLAAEG', 'WVGLA119', 'HOGLA468', 'PIGLABAX', 'WVGLACGH', 'YXGLAEBH', 'UZGLA994', 'WVGLA529', 'TGGLA934', 'WVGLA0YR', 'HOGLA476', 'ONGLAFAI', 'HIGLACB4', 'WVGLAOBA', 'MCGLADTN', 'PIGLAABR', 'GZGLADEG', 'YXGLAEHD', 'GBGLAFOR', 'NNGLA757', 'TGGLA222', 'GZGLA377', 'PIGLAAUG', 'GZGLAMAL', 'HIGLA1BF', 'HSGLAAFB', 'WVGLAGLA', 'RDGLA801', 'YXGLADEL', 'ONGLAYOU', 'HSGLAAFA', 'HSGLAADZ', 'WVGLAARG', 'BWGLA484', 'RTGLANOV', 'PIGLAAIC', 'BWGLA514', 'PIGLAADA', 'HLGLA102', 'RTGLAIBI', 'HLGLA100', 'HIGLA854', 'BWGLA545', 'PIGLAADH', 'HIGLAEA3', 'PIGLAACZ', 'WVGLAARR', 'WVGLASTF', 'BWGLA525', 'PIGLAAPN', 'PIGLAAOQ', 'PIGLAAZS', 'PIGLABBO', 'YXGLAABH']"
359,66,Highlands,57.5,-5.0,Scottish highland region,"nature,highlands",nature,SKL,"['HOSKL11W', 'WVSKLKYL', 'WVSKLSKE', 'YXSKLHEL', 'YXSKL0YS', 'HOSKLTHH']"
360,66,Cardiff,51.4816,-3.1791,Wales' capital,"city,coastal",urban,CWL,"['WVCWL424', 'YXCWL654', 'IQCWLUKS', 'BWCWL543', 'TGCWL939', 'TGCWL404', 'CBCWL430', 'RTCWLGAT', 'BWCWL444', 'HICWLFD6', 'HLCWL100', 'PICWLAXY', 'HICWL1F1', 'RTCWLIBB', 'WVCWLGHL', 'BWCWL481', 'PICWLAZD', 'HOCWLGCH', 'TGCWL425', 'PICWLAWE', 'PICWLABA', 'PICWLAXD', 'TICWLPAR', 'YXCWLCCM', 'IQCWLFUT', 'PICWLABF', 'PICWLAAW', 'TGCWL402', 'YXCWL405', 'HLCWL336', 'TGCWL212', 'HICWLEA7', 'TGCWL201', 'PICWLAMH', 'HECWLLCH', 'PKCWL527', 'MUCWLCOP', 'HSCWLACC', 'PICWLBBS', 'HOCWLGLA', 'MCCWLGSM', 'NNCWLC01', 'YXCWL122', 'PICWLABG', 'PICWLAYW', 'YXCWL838', 'PICWLABD', 'YXCWL839', 'PDCWL354', 'PDCWL345', 'PICWLAJU', 'BWCWL541', 'HSCWLACJ', 'WVCWL118', 'PMCWL001', 'LMCWL419', 'MCCWLDTN', 'TGCWL408', 'PICWLAWC', 'VPCWL270', 'PICWLAVE', 'PICWLABE', 'HSCWLACE', 'GZCWLHLL']"
361,66,Snowdonia,53.0,-4.0,Welsh mountain region,"nature,mountains",nature,CEG,"['YXCEG540', 'CBCEG637', 'YXCEG001', 'YXCEGACH', 'DICEG634', 'RTCEGEAS', 'OICEG14J', 'HICEG459', 'GBCEG055', 'HOCEGWHH', 'DVCEGSTD', 'BWCEG767', 'WBCEGB25', 'PICEGAOJ', 'HICEG175', 'WVCEG887', 'YXCEGBOD', 'YXCEGSWA', 'PICEGAIN', 'PICEGAYB', 'HICEGCF3', 'BWCEG825', 'BWCEG474', 'RTCEGMER', 'TGCEG401', 'IMCEG15R', 'PICEGBCU', 'PICEGAEM', 'HOCEG148', 'HSCEGAAR']"
362,66,Belfast,54.5973,-5.9301,Northern Ireland capital,"city,coastal",urban,BHD,"['YXBHDBFS', 'YXBHDCCH', 'YXBHD001', 'HSBHDAAB', 'YXBHDTEN']"
363,66,Giant's Causeway,55.2408,-6.5116,Northern Irish natural wonder,"nature,geological",nature,ILY,[]
364,86,Dublin,53.3498,-6.2603,Ireland's capital,"city,coastal",urban,DUB,"['SCDUB238', 'HSDUBAFQ', 'UIDUB076', 'GZDUBTUL', 'WBDUBMAR', 'WVDUBREG', 'HADUBBRO', 'UIDUB673', 'YXDUB102', 'VEDUB001', 'HSDUBACB', 'TGDUB002', 'ONDUBISA', 'ONDUBTDH', 'UIDUBPRE', 'UIDUB962', 'HSDUBAAL', 'UZDUB121', 'VEDUB435', 'ICDUB668', 'YXDUB005', 'RDDUB918', 'HODUBPWH', 'YXDUBARK', 'UIDUB506', 'YXDUB518', 'YXDUBDCH', 'PIDUBAWQ', 'RADUB352', 'HSDUBADE', 'ONDUBGCH', 'HSDUBADI', 'YXDUB006', 'UIDUB069', 'WVDUB628', 'YXDUB003', 'WIDUB314', 'YXDUBCAS', 'TGDUB007', 'UIDUBROY', 'GZDUBELD', 'HSDUBAFT', 'KYDUBLEE', 'YXDUBRLC', 'BWDUB073', 'HLDUB100', 'WVDUB632', 'RTDUBIBI', 'UIDUB144', 'UIDUB967', 'LMDUBMOY', 'RDDUB911', 'CNDUB846', 'UZDUB083', 'HSDUBAIJ', 'NZDUB077', 'WVDUB071', 'SIDUB222', 'YXDUBMDA', 'UIDUBOSH', 'UIDUB964', 'HLDUB353', 'ONDUBBUS', 'GZDUBCAH', 'ONDUBKIL', 'RDDUB844', 'PHDUBFIT', 'UZDUB435', 'HLDUB101', 'HLDUB461', 'HSDUBACX', 'YXDUBPHG', 'HSDUBAGB', 'HSDUBAJH', 'KYDUBLAN', 'UIDUB989', 'ONDUBCNH', 'XNDUB012', 'HSDUBACH', 'GZDUBBHH', 'HSDUBAAV', 'TGDUB008', 'HIDUB488', 'LWDUB556', 'PHDUBKHC', 'UIDUB877', 'YXDUBTRI', 'YXDUBBLO', 'BWDUB082', 'UIDUB522', 'UIDUBBEH', 'GZDUBTHG', 'YXDUBTWH', 'GZDUBMAP', 'UIDUBTHD', 'UIDUB075', 'HODUBLRC', 'ONDUBPAR', 'HODUBMAM', 'YXDUBASH', 'UZDUB134', 'ONDUBGLE', 'GZDUBCOU', 'YXDUBCMH', 'LMDUB780', 'UIDUBMOR', 'WVDUBDAV', 'HSDUBACM', 'RDDUB969', 'VYDUBCLR', 'ONDUBBRO', 'HSDUBAEZ', 'UIDUB051', 'ONDUBCAM', 'HSDUBAJA', 'HSDUBAEF', 'RDDUB628', 'YXDUB008', 'WVDUBSPG', 'UIDUB840', 'TADUB043', 'CPDUBB4C', 'HODUBAJE']"
365,86,Cork,51.8969,-8.4863,Irish city,"city,coastal",urban,ORK,"['YXORKASH', 'UIORKMON', 'HSORKAAU', 'YXORKOHH', 'GZORKBWM', 'UZORKVWH', 'TGORK001', 'UZORK132', 'HSORKAAY', 'WVORKKIN', 'HSORKABQ', 'HOORKCIH', 'JDORKJUR', 'HOORK240', 'WVORKROC', 'SXORKMID', 'LWORKT03', 'ONORKACT', 'UIORK633', 'YXORKAHH', 'ONORKISA', 'RDORK853', 'HSORKABG', 'BWORK085', 'HSORKAAZ', 'WVORK749', 'UIORKT05', 'QIORK070']"
366,86,Galway,53.2707,-9.0568,Irish city,"city,coastal",urban,GWY,"['TGGWY006', 'HOGWY178', 'HOGWYPHG', 'HOGWY743', 'HSGWYABV', 'HSGWYABU', 'HSGWYABE', 'HOGWY286', 'LWGWY554', 'RDGWY753', 'HSGWYACC', 'HSGWYAAD', 'HOGWY180', 'UZGWYWES', 'ONGWYHOD', 'ONGWYGAL', 'UZGWYABB', 'WVGWYGRE', 'YXGWYORA', 'YXGWYFCH', 'HOGWY599', 'ONGWYSAL', 'UIGWY038', 'UZGWY316', 'ONGWYLAD', 'HOGWY031']"
367,86,Ring of Kerry,51.9,-9.8,Irish scenic route,"nature,scenic-route",nature,BYT,['ONBYTMAR']
368,63,Paris,48.8566,2.3522,France's capital,city,urban,ORY,"['HSORYAAW', 'RTORYALT', 'RTORYMRA', 'FGORYI7Y', 'IWORYDDB', 'HSORYAFC', 'HSORYAFF', 'HSORYABO', 'WBORYPX5', 'CIORY405', 'RTORYETA', 'IWORYLPH', 'RTORYGOL', 'YXORYCHA', 'HSORYABU', 'HLORY208', 'RTORYNAZ', 'RTORYMGS', 'HSORYAAK', 'HSORYAEA', 'HSORYACF', 'HSORYAEN', 'HSORYAAM', 'HSORYABF', 'HSORYAEG', 'WBORYCAZ', 'HSORYAEK', 'CIORY269', 'RTORYCRE', 'RTORYEME', 'HSORYAFI', 'RTORYCHE', 'HSORYAET', 'CIORY336', 'EUORY122', 'RTORYISS', 'NNORYC04', 'HSORYACE', 'FGORYIFC', 'HSORYAGF', 'RTORYQUE', 'RTORYJOU', 'RTORYORY', 'IWORYNAP', 'CIORY384', 'BWORY699', 'RTORYRUN', 'CIORY249', 'RTORYEAU', 'BWORY777', 'BWORY780', 'NNORYC01', 'BWORY624', 'HSORYAFP', 'HSORYAFE', 'NNORYC02', 'BWORY700']"
369,63,Lyon,45.764,4.8357,French city,city,urban,LYN,"['CILYN283', 'HSLYNAAD']"
370,63,Marseille,43.2965,5.3698,French coastal city,"city,coastal",urban,MRS,"['HIMRS229', 'NNMRSP04', 'HSMRSACM', 'ACMRSB74', 'RTMRSADC', 'NNMRSK07', 'HSMRSAAZ', 'FGMRSACM', 'HIMRS801', 'IWMRS001', 'ACMRS295', 'BWMRS759', 'BWMRS691', 'EUMRSLHB', 'YXMRSADB', 'FGMRSRSC', 'BWMRS658', 'NNMRSC05', 'RTMRSCOL', 'PUMRSPAL', 'VPMRS6K9', 'RTMRSIBE', 'BWMRS497', 'FGMRS254', 'BWMRS642', 'HSMRSADS', 'HSMRSAFQ', 'RTMRSIBI', 'NNMRSC03', 'RTMRSIST', 'WBMRSR36', 'RTMRSEST', 'PUMRSSOF', 'BWMRS092', 'BWMRS588', 'CIMRS370', 'HSMRSABD', 'HSMRSAAI', 'RTMRSALI', 'NNMRSK02', 'WBMRSCDM', 'BWMRS734', 'NNMRSP02', 'HSMRSABG', 'NNMRSC06', 'YXMRSCAV', 'HSMRSAFN', 'HSMRSADV', 'IWMRSCRU', 'EUMRSHDC', 'AZMRSORI', 'BWMRS652', 'YXMRSLAR', 'RDMRS947', 'RTMRSARC', 'YXMRSCHL', 'DXMRSDFH', 'OIMRSHJY', 'RTMRSNOV', 'NNMRSP01', 'RTMRSADI', 'BWMRS552', 'IQMRSHIP', 'QIMRS464', 'BRMRSBRB', 'RTMRSALL', 'EUMRS106', 'RTMRSPRO', 'AZMRS323', 'CIMRS438', 'RTMRSALS', 'ACMRSA66', 'RTMRSSUI', 'XKMRS158', 'WBMRSHBC', 'NNMRSK01', 'BWMRS516', 'RTMRSMRS', 'HSMRSADZ', 'WBMRSLPN', 'YXMRS001', 'HSMRSABX', 'VPMRS061', 'YXMRSBOM', 'HAMRSGEN', 'SBMRSVPT']"
371,63,Nice,43.7102,7.262,French Riviera city,"city,beach,coastal",urban,NCE,"['XKNCEKHH', 'OINCEI9G', 'ONNCELIT', 'OINCEWB1', 'NNNCEK06', 'XKNCEUJW', 'OINCESS5', 'OINCEL2R', 'OINCEX1W', 'NNNCEC01', 'RTNCEALS', 'OINCEUJ7', 'OINCEQ8V', 'XKNCEDG8', 'OINCEKVQ', 'OINCEEWV', 'OINCEYVE', 'XKNCE7M1', 'XKNCE01J', 'VPNCE063', 'VPNCE192', 'HANCEREL', 'RTNCEFRT', 'OINCE4MC', 'NNNCE357', 'VPNCE048', 'OINCET63', 'BWNCE547', 'OINCE1FO', 'AANCEBVH', 'OINCEIY8', 'OINCEQZN', 'HSNCEAHR', 'XKNCEGJE', 'HSNCEAAW', 'OINCEGV1', 'HSNCEAAM', 'OINCE8O3', 'OINCEWBS', 'RTNCEADA', 'OINCEJ6G', 'OINCE6OV', 'BWNCE551', 'OINCEWSA', 'XKNCEDRI', 'BLNCE555', 'AANCEZB1', 'OINCERW7', 'ACNCEE82', 'OINCE1DB', 'OINCEZPI', 'ACNCEE23', 'OINCEX25', 'AANCE2MT', 'OINCERCA', 'OINCEC3Z', 'OINCEH73', 'OINCEE42', 'OINCE7GZ', 'VPNCE081', 'OINCEJ2V', 'OINCEI82', 'HSNCEAFJ', 'HSNCEAHM', 'WBNCECDL', 'XKNCESHO', 'AANCE9BF', 'VPNCE065', 'OINCE0O3', 'OINCENL7', 'VPNCE088', 'OINCE311', 'LWNCE638', 'XKNCECIS', 'OINCE2G8', 'XKNCE01V', 'OINCE65S', 'BWNCE278', 'OINCE31K', 'UINCE218', 'OINCE3PA', 'OINCE7OC', 'OINCESP8', 'XKNCE9AY', 'OINCED7C', 'AANCE71A', 'OINCEAOZ', 'OINCE7JV', 'OINCEF6X', 'CHNCEHAL', 'OINCE114', 'OINCELYO', 'YXNCEH10', 'OINCEDLE', 'OINCEGT0', 'LMNCE838', 'ACNCE683', 'XKNCE0W8', 'OINCEPN0', 'OINCEDCA', 'VPNCE121', 'WBNCEGH2', 'AANCENDX', 'IWNCEDOM', 'AANCEK2Y', 'AANCEPDF', 'NNNCEK05', 'OINCED0X', 'OINCEJ11', 'OINCE9FM', 'OINCEOR6', 'VPNCE1QQ', 'YXNCE001', 'BWNCE800', 'OINCEKUS', 'AANCESS8', 'AANCEIH4', 'XKNCEYT4', 'VPNCE071', 'OINCE5LL', 'VPNCE894', 'OINCEW50', 'RTNCEMER', 'ARNCEACH', 'RTNCECAP', 'OINCEO8R', 'OINCEYWY', 'UZNCE438', 'BWNCE645', 'OINCE64Z', 'WWNCECON', 'FGNCE368', 'XKNCEKLN', 'AANCEXFL', 'OINCEJ5P', 'BANCEPRK', 'OINCERNA', 'VPNCE5VW', 'CHNCEH12', 'OINCEN1X', 'XKNCEC2Y', 'OINCEBRS', 'OINCEJX6', 'AANCEYF0', 'OINCEN6V', 'OINCE0ID', 'OINCEPNU', 'HSNCEAHT', 'RTNCEADG', 'XKNCEQ8O', 'OINCE7BC', 'OINCEI41', 'OINCEWG5', 'VPNCE12V', 'OINCE223', 'OINCEEO7', 'OINCE9MI', 'OINCEGRR', 'AANCE7DE', 'XKNCEO5K', 'XKNCEPI7', 'AANCET5L', 'RTNCEALX', 'OINCEDJ1', 'OINCEBZ6', 'XKNCEVHR', 'AANCEVHU', 'CGNCETQ4', 'OINCEZCZ', 'XKNCEB9H', 'MDNCEMER', 'LXNCEJUH', 'VPNCE1MO', 'HSNCEAGP', 'OINCE7IG', 'XKNCE3V6', 'VPNCEB8V', 'ACNCEC97', 'XKNCEOQ7', 'OINCEVJ9', 'OINCEHHI', 'LWNCE003', 'XKNCELAH', 'OINCE5C2', 'OINCE60U', 'OINCEEZA', 'VPNCE456', 'OINCETSI', 'OINCE0PJ', 'XKNCEDUA', 'VPNCEG3H', 'OINCE9IO', 'HNNCEAAC', 'OINCEACL', 'OINCE9X2', 'OINCEXTT', 'OINCE30R', 'OINCE999', 'AANCE9WD', 'HNNCE789', 'XKNCEBDC', 'XKNCEIWS', 'OINCEN8H', 'OINCEMUE', 'OINCEJF3', 'OINCEY7C', 'ACNCE448', 'YXNCERWR', 'OINCE8PB', 'BWNCE617', 'XKNCEWQP', 'OINCESKG', 'OINCESAY', 'OINCEIUF', 'VPNCE027', 'XKNCEFRA', 'OINCEB3O', 'IWNCEWST', 'BWNCE557', 'OINCEJMX', 'HSNCEADW', 'OINCE94P', 'OINCEGKU', 'XKNCEF46', 'XKNCE100', 'XKNCENRU', 'XKNCEDSS', 'OINCE3DE', 'NNNCEC02', 'QINCE463', 'OINCEC66', 'VPNCE0NJ', 'XKNCEX14', 'OINCEJEB', 'OINCEEW6', 'OINCEGGP', 'OINCEKLM', 'OINCET4W', 'OINCEHC1', 'OINCESCH', 'OINCEED6', 'OINCERWE', 'AANCEZO4', 'OINCEMLD', 'RTNCEMEN', 'OINCENIC', 'LWNCE643', 'OINCERZ3', 'RTNCEPUL', 'XKNCET7F', 'OINCENMU', 'OINCEPPP', 'FGNCEAPN', 'YXNCEHCF', 'OINCEA9C', 'FGNCEPSE', 'XKNCEHSP', 'HSNCEAEK', 'XKNCEPPP', 'HSNCEAJL', 'XKNCEBEE', 'LWNCE024', 'VPNCE0NP', 'OINCEXOB', 'OINCEWC5', 'OINCECCT', 'XKNCEJ0P', 'OINCE1ZN', 'HSNCEAEA', 'XKNCEK24', 'OINCEO98', 'XKNCE3FX', 'OINCENLI', 'BWNCE119', 'OINCEEUY', 'OINCEJCP', 'OINCEDDY', 'XKNCEC02', 'AANCE86H', 'OINCEFRN', 'OINCEKJC', 'WBNCED35', 'AANCEO0J', 'OINCEQV1', 'AANCEYQF', 'OINCEJAQ', 'LXNCECHA', 'AANCEDMT', 'AANCEHAG', 'HSNCEAIX', 'BLNCE456', 'ACNCEKEN', 'OINCES1R', 'OINCECVP', 'MCNCEJWM', 'XKNCE6HK', 'VPNCE001', 'AANCE3I8', 'OINCEYJX', 'YXNCEHGY', 'AANCE654', 'OINCECLU', 'XKNCE01L', 'XKNCEGO6', 'OINCEEG7', 'OINCE7UO', 'HSNCEAIR', 'YXNCEHRN', 'WBNCED39', 'GZNCERIO', 'XKNCEEE5', 'OINCEKVW', 'HSNCEADT', 'OINCEVHB', 'OINCEP05', 'XKNCE5HJ', 'HSNCEADQ', 'OINCES70', 'XKNCEFRM', 'OINCE0MA', 'XKNCEQCO', 'OINCEKVT', 'HNNCETT2', 'OINCEJ4F', 'OINCEXJ7', 'OINCEL5P', 'OINCE0N0', 'XKNCEBZ0', 'OINCEKGV', 'OINCE2C1', 'VPNCE126', 'AANCEZUB', 'OINCECQG', 'XKNCEE6I', 'RTNCENAS', 'OINCE640', 'PDNCE132', 'OINCEYX2', 'VPNCE090', 'FGNCETER', 'OINCEJZR', 'OINCE1ZR', 'CGNCE2EW', 'OINCEMS8', 'OINCEJ23', 'XKNCEUVL', 'SCNCE020', 'XKNCEF7N', 'AANCEME9', 'XKNCESYA', 'OINCEWN3', 'OINCES48', 'HSNCEABE', 'RDNCE580', 'XKNCEHC2', 'HSNCEAEN', 'EUNCEPAT', 'OINCE6WD', 'XKNCE00L', 'ACNCE833', 'OINCE7O3', 'KYNCEAZU', 'XKNCETC7', 'HNNCETT1', 'OINCEHAJ', 'XKNCE01U', 'XLNCERYA']"
372,63,Bordeaux,44.8378,-0.5792,French wine city,"city,wine",urban,BOD,"['BWBOD606', 'ACBODD90', 'HSBODAFK', 'HSBODAEU', 'NNBODC05', 'BWBOD810', 'YXBODGRA', 'ACBOD750', 'RTBODIBS', 'EUBODAW2', 'HSBODAAJ', 'RTBODIBI', 'HSBODAAV', 'QIBOD160', 'HSBODAEJ', 'NNBODP02', 'OIBODTAM', 'VPBOD028', 'HSBODABA', 'HSBODAEY', 'NNBODC10', 'NNBODP08', 'RTBODMGA', 'HSBODACW', 'YXBODJ6V', 'HSBODAFB', 'NNBODK04', 'ACBODC68', 'RTBODNOV', 'NNBODP04', 'RTBODALL', 'LXBODCGB', 'ACBODE31', 'FGBODAPC', 'YXBODJ5J', 'OIBODJ2O', 'HSBODADO', 'VPBOD110', 'HSBODABK', 'YXBODJ6N', 'YXBODHSI', 'FGBOD388', 'HSBODAFH', 'UIBODLEC', 'VPBOD138', 'VPBOD168', 'RTBODCHA', 'HSBODADL', 'HSBODACR', 'BWBOD764', 'QIBOD340', 'YXBODVRA', 'WBBODTRE', 'HSBODAAS', 'VPBOD108', 'ACBODE21', 'WBBODLEV', 'WBBODW32', 'HSBODADZ', 'WBBODSTJ', 'RTBODPES', 'YXBODAAW', 'HSBODADI', 'IWBOD379', 'HSBODADE', 'HSBODAFD', 'HSBODAAL', 'IWBODCSA', 'BWBOD671', 'NNBODP07', 'QIBOD480', 'OIBODTAB', 'WBBODCOR', 'YXBODHGA', 'RTBODPOR', 'RTBODAPT', 'XKBOD007', 'NNBODC03', 'NNBOD500', 'RTBODSTE', 'NNBODC09', 'RTBODLAC', 'NNBODP01', 'FGBODCEN', 'RTBODSTJ', 'BWBOD281', 'HIBOD734', 'OIBODBEG', 'FGBODLAC', 'HSBODADC']"
373,63,Loire Valley,47.5,1.0,French valley with castles,"historical,castles",nature,TUF,"['HSTUFABH', 'HSTUFAAL', 'HSTUFADV', 'HSTUFAAZ', 'HSTUFADZ', 'VPTUF058', 'EUTUFCDB', 'BWTUF788', 'VPTUF086', 'NNTUFK01', 'HSTUFAEC', 'RTTUFVAI', 'BWTUF744', 'RTTUFALS', 'EUTUFMON', 'EUTUFRDL', 'RTTUFARC', 'BWTUF396', 'BWTUF421', 'EUTUFART', 'NNTUFP01', 'HSTUFAEL', 'NNTUFP02', 'BWTUF612', 'HSTUFACH', 'HSTUFABA', 'IWTUFDDB', 'CCTUF382', 'FGTUFTOR', 'ACTUFA25', 'IWTUFCDM', 'HSTUFACT', 'ACTUF468', 'HSTUFAEJ', 'HSTUFADY', 'BWTUF722', 'HSTUFAEE', 'HSTUFABW', 'HSTUFACN', 'WBTUFDOM', 'HSTUFABX', 'EUTUFGJ4', 'HSTUFACX', 'RTTUFALL', 'YXTUF847', 'FGTUF1F3', 'RTTUFIBI', 'HSTUFABB', 'ACTUFC45', 'HSTUFACW', 'ACTUF539', 'EUTUFCBO']"
374,63,Normandy,49.0,-1.0,French coastal region,"historical,coastal",nature,GFR,"['RTGFRGRV', 'YXGFRRDS', 'BWGFR798', 'HSGFRAAF', 'HSGFRAAP', 'VPGFR043', 'HSGFRAAJ', 'DHGFRAAQ', 'HSGFRAAI', 'ACGFRC66']"
375,63,Brittany,48.0,-3.0,French coastal region,coastal,nature,VNE,"['BWVNE285', 'ACVNEB13', 'YXVNEIC2', 'QIVNE292', 'VPVNE153', 'RTVNEISQ', 'HSVNEAAS', 'BWVNE618', 'RTVNEIBI', 'WBVNEB16', 'HSVNEAAZ', 'ACVNEC83', 'VPVNE112', 'NNVNEK01', 'NNVNEP01', 'HSVNEAAU', 'NNVNEK02', 'YXVNEHDT', 'YXVNEE9K', 'RTVNEIBS']"
376,63,French Alps,45.5,6.5,Mountainous region,"mountains,ski",nature,MFX,"['EUMFXGOL', 'HSMFXAAB', 'OIMFXHEL', 'HSMFXAAN', 'HSMFXAAG', 'HSMFXAAM', 'HSMFXAAD', 'YXMFXALT']"
377,137,Amsterdam,52.3676,4.9041,Netherlands' capital,city,urban,AMS,"['ONAMSGMC', 'ONAMSARM', 'HSAMSAKG', 'BWAMS718', 'YXAMSART', 'RTAMS170', 'HSAMSALC', 'BWAMS597', 'VPAMS292', 'YXAMSFLC', 'HSAMSADE', 'YXAMS661', 'HSAMSAHI', 'YXAMSDHO', 'YHAMSATL', 'YXAMS302', 'GTAMSGTA', 'LWAMS092', 'ONAMSSAN', 'MKAMSHHH', 'WWAMSORA', 'HSAMSANM', 'RTAMSCST', 'YXAMSCTX', 'YXAMSALM', 'PKAMS512', 'HLAMS228', 'BWAMS591', 'YXAMSCAN', 'HSAMSAIV', 'HIAMS09F', 'YXAMSKAS', 'VPAMS218', 'CHAMSPRI', 'YXAMSHAA', 'VPAMS220', 'TSAMSHSP', 'CHAMSSIN', 'HAAMSPRI', 'DHAMSAKC', 'ONAMSSIN', 'TSAMSQEH', 'CHAMSLEI', 'GTAMSDOO', 'BWAMS704', 'YXAMSHDI', 'ICAMSICA', 'HSAMSALL', 'RTAMSALL', 'HSAMSANG', 'ERAMS213', 'VPAMS242', 'YXAMSNHI', 'HSAMSAGQ', 'GTAMSSYM', 'VPAMS049', 'YXAMSH14', 'UIAMSSPE', 'YXAMSTBH', 'YXAMSHVF', 'HSAMSALZ', 'ONAMSPVA', 'YXAMS001', 'YXAMSGHA', 'YXAMSGOL', 'RTAMSWES', 'YXAMSFHK', 'ONAMSCIH', 'FTAMS170', 'ERAMS90E', 'YXAMS717', 'WVAMS620', 'HLAMS350', 'BWAMS681', 'VPAMS080', 'BWAMS730', 'ERAMSEHA', 'ONAMSSAR', 'ACAMS557', 'YXAMSHOU', 'CHAMSCAR', 'ERAMSELH', 'HSAMSANR', 'YXAMSDAM', 'HSAMSADO', 'YXAMSZUI', 'NNAMSC03', 'HAAMSORG', 'YXAMSLEL', 'YXAMSH11', 'ONAMSBVA', 'BWAMS708', 'RTAMSAMS', 'CHAMSJON', 'YXAMSABC', 'CHAMSDAM', 'YXAMSINZ', 'YXAMSBAS', 'RDAMS683', 'BRAMSRDB', 'YXAMSFTH', 'OIAMSALX', 'VPAMS019', 'YXAMSHDH', 'CPAMS6AC', 'CPAMSCAB', 'HSAMSAJA', 'CHAMSCEN', 'HSAMSAMV', 'YXAMSHZE', 'YXAMSVNC', 'HXAMS182', 'HAAMSMAR', 'YXAMSTHE', 'MCAMSAMS', 'YXAMSAPH', 'HSAMSANQ', 'CHAMSREM', 'YXAMSFHE', 'WVAMS384', 'HIAMS69F', 'DHAMSAKB', 'HSAMSAJM', 'YXAMSAHB', 'YXAMSFHH', 'ONAMSHER', 'ERAMSHAH', 'UIAMSDEK', 'HSAMSANB', 'ONAMSCOZ', 'ONAMSCEN', 'HSAMSADP', 'HSAMSAEJ', 'ONAMSPRI', 'RTAMSNOV', 'YXAMSNLL', 'WVAMS093', 'LXAMSCHO', 'YXAMSDWR', 'CHAMSJOR', 'YXAMS642', 'BWAMS697', 'CHAMSVON', 'RTAMSEUS', 'YXAMSBUZ', 'GTAMSAMP', 'ONAMSYAM', 'YXAMSAMS', 'ERAMSEPH', 'WTAMSACR', 'BWAMS550', 'YXAMSZAA', 'PHAMSGHH', 'WVAMSGAS', 'YXAMSFAS', 'YXAMSNOO', 'HLAMS004', 'GTAMSTER', 'ONAMSROY', 'CPAMSAAC', 'ERAMS100', 'BWAMS693', 'YXAMSNES', 'HSAMSAEE', 'BWAMS579', 'YXAMSSBH', 'GTAMSABG', 'HSAMSAIL', 'WVAMS683', 'YXAMSVER', 'CYAMSCYC', 'UIAMSGRO', 'ERAMSAEY', 'YXAMSMEM', 'SIAMS301', 'VPAMS263', 'YXAMSGHD', 'ONAMSITC', 'WWAMSDUI', 'SBAMSDEM', 'WVAMSTOR', 'YXAMSIRO', 'TSAMSQAH', 'HSAMSAKM', 'PDAMS419', 'BWAMS731', 'HSAMSAJH', 'HSAMSAKD', 'YXAMSTIA', 'WAAMS182', 'YXAMSHPA', 'BWAMS687', 'HSAMSAKN', 'YXAMSVIH', 'ONAMSLEI', 'ONAMSCAR', 'TSAMSQAM', 'WBAMSKEG', 'YXAMSAHA', 'ONAMSESP', 'ERAMSMIJ', 'CHAMSROZ', 'HSAMSAKX']"
